text
RT @txtdrikurir: Tolong bantu usut pak oknum tsb @DivHumas_Polri @Puspen_TNI rekan kita dari @anteraja_id kena hantam oleh oknum' tsb! http…
halo @TokopediaCare saya ada ajukan komplain untuk no order INV/20211225/MPL/1886490225 dan saya disuruh retur barang yg rusaknya tapi saya kirim melalui anteraja yg manual (pesan sendiri) bukan lewat bagian komplain bagaimana ya kelanjutannya?
"Sopi express pake nyasar lg ngirim paket sampe gagal kirim, amatir banget si kurirnya.
Pdahal kurir laen anteraja j&amp;t sicepat dll aman2 aja ngirim paket ke rmh gw. Elah
Untung cm paket sabun cuci muka doang. Coba klo barang berjuta2😭"
"@anteraja_id suka banget pakai anteraja, gercep pengirimannya, pokoknya mantap deh👍"
"@anteraja_id iya pak MBL Mantul Banget Loch pake Anteraja, memudahkan kita banget dalam pengiriman paket!"
"@Talalalili Selamat siang Kak Tralalalili, sebelumnya kami mohon maaf atas kendalanya ya Kak, agar kami dapat membantu Kakak, mohon lampirkan nomor resi paketnya via DM ya Kak agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih Kak. ^FH"
"@dudiberkata Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
"@anteraja_id oii min ini paket blm di pickup"" dgn status update di jam 21.43 pickup tertunta karena masalah oprasional gimana nihhh"
@anteraja_id ramah dan pengiriman cepat 👌
"@anteraja_id Anteraja keren, paket selalu sampai dengan cepet. Barangnya ga pernah ada yg rusak, semuanya sampai dgn selamat. Satria nya baik dan ramah. Mantap Anteraja 👌🏻"
"@dudiberkata Selamat pagi Kak Dudi, sebelumnya kami mohon maaf atas kendalanya ya Kak, agar kami dapat membantu Kakak, mohon lampirkan nomor resi paketnya via DM ya Kak agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih Kak. ^FH"
Buset brodieeee blm nyampe jg ni paket saya dari tgl 21/12/21 @anteraja_id
"@anteraja_id wah bener nih. Anteraja mantul, bisa diandalkan. Beberapa kali pakai ini barangnya cepat sampai~"
"@ardhianto_ardhi Hai kak, mohon maaf atas kendalanya ya. mohon diinfokan untuk nomor AWB nya via dm. Nomor AWB kami dimulai dari 100000xxxx agar mempermudah kami dalam prosesnya.
Terima kasih 🙏 ^Nazila"
@anteraja_id Semangat
@anteraja_id Pickup maupun pengiriman kurirnya anteraja cepet sih tidak lemot
@anteraja_id  makin kesini makin ga jelas.. pengiriman dalam kota aja di sepelein..
@anteraja_id cek ur dm asap
"Bwt kalian yg punya onlineshop wajib pakai @anteraja_id , kurirnya ni ya tiap hari nanyain udah siap belum kak dan ini nilai plus dari @anteraja_id + kurirnya ramah* https://t.co/htlrhcFebL"
"@anteraja_id Anteraja selama ngirim paketku aman"" aja. Mantulll banget... Tetap pertahankan yakkk"
@anteraja_id Anter aja emang paling keren deh!🥰
"@anteraja_id Mantep banget emang anteraja, bisa di pickup depan rumah tanpa perlu repot, harganya juga lebih terjangkau daripada ekspedisi yang lain, tingkatkan terus 👍"
@wibuberflower anteraja kadang lama :( sicepat &gt; semua kurir lain
@Ilmi18354491 Baik Kak saat ini sedang dalam proses refund ya Kak. Mohon kesediaannya untuk menunggu updatenya.  Kakak juga bisa konfirmasi langsung ke pihak marketplace untuk proses refundnya ya Kak. Terima kasih ^FH
"@anteraja_id Di tempat ku, anteraja keren sih. Cepet banget nyampe nya. Kurirnya baik, ramah pula 🙃"
ini org anteraja kapan pickup barangnya ya asli w ngantuk mo tidur anjirrrr
@anteraja_id Emang ngirim pake make anteraja tuh paling oke+mantep banget. Ngirim rabu kamis udah sampe. Kurirnya ramah lagi💐
"@kikitaroreh Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
"@zulfaaacern Baik kak dengan saya Ar estimasi 10003222801941
resi 3 hari di pickup 2021-12-27  dan estimasi terkahir jika mana paket belum di terima di tangal 2021-12-30  hinga sampai jam 20.00 kakak dapat di informasikan kembali terimakasih ^ARD"
"@nolnol_pituix Hai Kak, mohon maaf atas kendalanya. Jika kami cek untuk status paket 10003222484100 saat ini masih dalam proses pengiriman. Kami informasikan untuk estimasi pengirimannya adalah 3 hari dan akan di terima pada tanggal 30-12-2021 ya Kak.  Terima kasih. ^YH"
anteraja lebih cocok disebut entaraja alias LAMA BANGET PENGIRIMANNYA.
Halo @anteraja_id no. Resi 10003222801941 kok stuck sih udah sehari masih transit aja?
"@baehappyplace Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
"@anteraja_id Bisa dibilang kmrin habis pake jasa ini. . menurutku selama pake utk kirim paket ke konsumenku anteraja keren banget sih. Sudah berapa kli pake dan kurirnya ramah dan baik banget. Selain itu ambil paketnya dijemput kerumah donkk, keren kan ?gercep pula .pokoknya mantep 😇"
sicepat &amp; anteraja &gt; semua kurir yg lain
"@anteraja_id Paket saya dari shopee Masih belum bergerak di hub Surabaya,dari tanggal 28 desember!!ngapain aja kalian?!!!!"
@anteraja_id Ramah dan baik pelayanan 😊
"RT @anteraja_id: Selamat hari Senin buat Hepizen yang lagi males-malesan karena bentar lagi libur.

Reply tweet ini dengan 1 kata buat Satr…"
@anteraja_id Sumpah ya pake AnterAja bisa cepet gini paketan nyampe. The best fantastic four 🤩
@anteraja_id Cek dm kack tq
"@anteraja_id Anteraja mantap, dan memudahkan semoga sukses selalu"
"@anteraja_id Anteraja keren banget, gercep ga ada lawan. semangat terus kedepannya semoga pelayanannya semakin baik dan baik terus"
"@fauzanrubyy Hai kak, Mohon maaf atas ketikdanyamanannya  Terkait paket 10003223020846 saat ini sedang dalam proses pengiriman dengan estimasi 3 hari sejak paket berhasil dilakukan pick-up dan akan sampai 30-12-2021. Mohon kesediaannya untuk menunggu. Terima kasih ^YH"
lama amat paket ga jalan jalan ditracking huft @anteraja_id
"Anteraja keren banget, gercep ga ada lawan. semangat terus kedepannya semoga pelayanannya semakin baik dan baik terus https://t.co/wT75YhX1ls"
@anteraja_id Kompensasi ganti ruginya sampai sekarang tidak ada. Cuma omong kosong.
"@anteraja_id min paketnya jangan didiemin aja dong, tolong segera dikirim, daripada menuh2in gudang doang, no. resi: 10003222484100 https://t.co/0LZ1B1qD7c"
"@thisvenerable Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
@anteraja_id mantep bgt sih kalo di tempatku cepet juga
"@anteraja_id kaga jelas anj paket w dibilang gagal kirim mau nanya ada dimana krn ga sampe ke rumah tapi csnya pada gabisa dihubungin semua nomor cs ditelp ga diangkat dih nyebelin bgt pagi pagi, hubungin via wa juga adminnya kaga ada ini pada madol semua apa dah?"
"@ratherbesmile Baik kak, Mohon kesediaannya untuk menunggu proses yang sedang berlangsung. Terima kasih. ^YH"
@anteraja_id Tepat waktuuuu
"@anteraja_id bener banget, emang anteraja tuh paling cepet dan amat sampai tujuan!"
@anteraja_id Anterinaja mantap mania
"@Lamtiur_BRH Hai kak, Mohon maaf atas ketidaknyamanya, Informasi dari tim resolusi kami paket terindikasi rusak. perihal kerusakan paket tersebut, mohon dapat dikonfirmasikan ke hotline shopee : 1500702 atau
https://t.co/9hLdYgEi5o ^YH"
@anteraja_id Ya ya ya. Thankyou bantuan yg tidak membantunya.
"@menggeliatt Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
@anteraja_id loh itu dari tokped aja estimasi tanggal 28 desember kok
"@dniezzyant1 Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
"@fauzanrubyy Hai Kak, mohon maaf atas kendalanya. Jika kami cek untuk status paket 10003223020846 saat ini masih dalam proses pengiriman. Kami informasikan untuk estimasi pengirimannya adalah 3 hari dan akan di terima pada tanggal 30-12-2021 ya Kak. Terima kasih. ^YH"
@Ilmi18354491 Halo baik Kak untuk proses refundnya sudah dalam proses ya Kak. Mohon kesediaannya untuk menunggu updatenya. Kakak juga bisa konfirmasi langsung ke pihak marketplace untuk proses refundnya ya Kak. Terima kasih ^FH
"@ratherbesmile Hai Kak, mohon maaf atas kendalanya. Jika kami cek untuk status paket 10003231731123 saat ini masih dalam proses pengiriman. Kami informasikan untuk estimasi pengirimannya adalah 3 hari dan akan di terima pada tanggal 30-12-2021 ya Kak. Terima kasih. ^YH"
ini anteraja libur apa engga sih anjir. paket w dr tgl 28 ga gerak2-_-
"RT @BetaEpsilonPhi: Apakah yang dimaksud adalah
- ****,
- Dosen Honorer di FIS** Universitas Bra****ya dengan nomor urut 12X di Data Dosen…"
"@uraohmote Baik Kak, Mohon maaf atas kendalanya. Terkait kendala Kakak mohon kesediaannya untuk menunggu estimasi terlebih dahulu ya Kak, akan kami upayakan untuk memaksimalkan proses pengirimannya. Semoga paket Kakak cepat diterima dengan baik ya. Terima kasih ^YH"
"@anteraja_id pagi min, ijin menanyakan paket saya ga dipick-up pick up min. Mohon bantuannya."
Pengen viral ya @ShopeeID @anteraja_id oke done sudah saya bantu viral. https://t.co/B8UvBNeilN lewat @MediaKonsumenID
"@anteraja_id tolong dong nomor resi 10003223020846, estimasi tiba tanggal 28 tapi sampe skrg 29 pagi belom sampe. Tertunda karena apa itu? https://t.co/KZbkdDmpeW"
@anteraja_id Anteraja knp paket saya  dr tgl 27 posisinya msh di surabaya? No resi 10093230302834 itu paket mau dipake buat praktek menjahit!
"@anteraja_id Halo Admin, bisa minta tolong lacak paket saya? Paket dari Kab. Bekasi menuju ke Solo kenapa harus ke Surabaya dulu ya? 
Dan info paket saya stuck dihari Selasa (29/12) pagi. 
Ini nomor resi saya 10003231731123
Mohon dibantu🙏🏼"
"@anteraja_id Anter aja emang selaluuu mantapppppp, suka bangettttt"
"@anteraja_id ""Mohon maaf"", ""follow up"", ""kami koordinasikan"", kalau hanya jawaban template begitu, konsumen tidak butuh. Tindakan nyata dan tanggung jawabmu mana?!! BUKAN OMONG KOSONG. @ShopeeID dan @tokopedia apa tidak salah pilih, menjadikan maling sebagai partner?"
@anteraja_id Maling akan tetap maling walaupun berkedok ekspedisi. Ini sudah sebulan dan masih tidak ada tanggung jawab kompensasi ganti rugi dari @anteraja_id biadab.
"@waverlyholt Hi Kak Waverly, untuk status paket Kakak saat ini masih dalam proses pengiriman dengan estimasi diterima pada 2021-12-29 maksimal pukul 20:00 ya Kak. Mohon kesediaannya untuk menunggu prosesnya. Terima Kasih ^FH"
"@anteraja_id statusnya dari tanggal 27 masih diproses di hub surabaya nih, apa nggak ada update?"
"@opebulao Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
"@anteraja_id Selamat pagi, mohon cek DM ya 🙏"
@anteraja_id Min check dm kuu
"@curiouslydummy Hai kak, mohon maaf atas kendala yang dialami. Harap menginfokan nomor resi pengiriman melalui DM ya. Nomor resi kami dimulai dari 100000xxxx dan terdiri dari 14 digit angka agar dapat kami bantu proses pengecekannya. Terima kasih. ^YH"
"@jasukejuja Hai Kak, Maaf atas ketidaknyamanannya. Mohon bantu pengecekan secara berkala ya kakak. terima kasih ^YH"
selamat pagi @anteraja_id apakah bisa dibantu untuk mengganti jam pick up shopee terima kasih sebelumnya kak 🙏
"@anteraja_id Bener banget, anteraja emang beneran sebagus itu, paket gw selalu  nyampe cepat pokoknya gak nyesal deh pake anteraja"
"@najaetokki Selamat pagi  Kak bel, sebelumnya kami mohon maaf atas kendalanya ya Kak, agar kami dapat membantu Kakak, mohon lampirkan nomor resi paketnya via DM ya Kak agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih Kak. ^FH"
Ini Anteraja kenapa sih? Kok harus ke Sby dulu? Huhu sedih https://t.co/eMtWGoaDIg
"@prilia98422981 Selamat pagi Kak prilia, sebelumnya kami mohon maaf atas kendalanya ya Kak, agar kami dapat membantu Kakak, mohon lampirkan nomor resi paketnya via DM ya Kak agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih Kak. ^FH"
"@Budidaya_Isopod Hai Kak, mohon maaf atas kendalanya. Jika (nama agent) cek untuk status paket 10003224553662 saat ini masih dalam proses pengiriman. Kami informasikan untuk estimasi pengirimannya adalah 2 hari dan akan di terima pada tanggal 29-10-2021 ya Kak. Terima kasih. ^YH"
@anteraja_id Mantabbbb bgttt👍
"@uraohmote Hi Kak rara, untuk status paket Kakak saat ini masih dalam proses pengiriman dengan estimasi diterima pada 2021-12-30 ya Kak. Mohon kesediaannya untuk menunggu prosesnya. Terima Kasih ^FH"
@lhakim08 Terima kasih kembali Kak ^FH
@anteraja_id Kurirnya selalu ramah
"@anisaamf Hai Kak, mohon maaf atas kendalanya. Jika (nama agent) cek untuk status paket 10003220709658 saat ini masih dalam proses pengiriman. Kami informasikan untuk estimasi pengirimannya adalah 3 hari dan akan di terima pada tanggal 30-12-2021 ya Kak.Terima kasih. ^YH"
@anteraja_id Kerennn nih
"Tau gini mending pake anteraja, jnt ga gerakgerak"
"@anteraja_id Nah, di @anteraja_id pelayanan maksimal, aman, nyaman dan pastinya mantull ...(mantap betulss) 🖒"
"@pnggilakusayang Hai Kak, Ada yang bisa kami bantu Kak ? Terkait kendalanya yuk infoin nomor resinya melalui DM. Kami tunggu ya. Terima kasih ^YH"
"@marcyellinus Hi Kak Jonathan, untuk status paket Kakak saat ini masih dalam proses pengiriman dengan estimasi diterima pada 2021-12-30 ya Kak. Mohon kesediaannya untuk menunggu prosesnya. Terima Kasih ^FH"
@anteraja_id Semangat
"@anteraja_id Kurin anteraja emang bener bener mantep, cepet banget nyampenya sipp dehh"
kemaren anteraja sameday oke lah terbukti langsung nyampe dihari itu juga.. eh pas pake yang reguler malah stuck gak gerak paketnya lbh dri 24jam 🙃🤡
"@anteraja_id Anteraja oke bangeet, paket mendarat dengan aman loh, mantap dan oke pokoknya"
@anteraja_id Paket dari Tangerang Selatan ke Kab. Tangerang kenapa harus mampir dulu ke Jakarta Barat sih?
"@anteraja_id tolong paket saya 10003230437578 gimana statusnya, udah dr tanggal 27 gak bergerak masih di tangerang terus"
@Jhinshiin Suka lucu kalau liat anteraja di bawa sana sini
"@anteraja_id  TOLONG DONG PAKET SAYA GIMANA?! udah dari tgl 15 ya min.. Gausah nyuruh saya sabar nunggu 3x24 jam lg!, saya udah nunggu, udah sabar jg.. capek bgt disuruh nunggu trus tp ga ada kemajuan https://t.co/6c89xag3zD"
@anteraja_id min tolong cek in resi yang saya udah dm min
Anjirlah anteraja 😑 mana ga ada ekspedisi lain lg yg kemaren ashdgshdhj
@anteraja_id tolong paket saya kok salah alamat 🥲
"@anteraja_id trackingnya error nih. di app error, di web error https://t.co/D2B4jhxvv5"
RT @dybaleee: @Kopidiot1 @txtdrikurir @DivHumas_Polri @Puspen_TNI @anteraja_id kalo ngga ada bekingnya yaa dari dulu udah ditangkepin polis…
"RT @Kopidiot1: @txtdrikurir @DivHumas_Polri @Puspen_TNI @anteraja_id Pantesan banyak outsourcing penipuan, ternyata ada backingnya toh"
@anteraja_id Ramahhhh banget
"@anteraja_id Anteraja keren banget si pelayanan cepet dan ga lelet, sukses terus"
"@anteraja_id Anteraja pelayanan keren, cepet banget dan oke. Ga nyesel sih pake anteraja"
@txtdrikurir @SuwartiniIne @DivHumas_Polri @Puspen_TNI @anteraja_id Jangan ada lagi kekerasan di negeri ini..
@anteraja_id pengiriman cepet trs mas kurirnya baik bgttt👍🏻👍🏻👍🏻
Sumpah anteraja 😇 INI JAM 3 YAALLAH https://t.co/RdJwELZdsh
"@anteraja_id Emang anteraja tuh mantul bgt, cepat sampai dan aman juga."
"@anteraja_id Aaaaaaakh mantap bgt emng anteraja, top deeeeeh🤧✌️"
@anteraja_id Anteraja emang mantap banget sihh gak perlu capek keluar rumah lagi
@anteraja_id manteep deh!!!
Ada sih dirumah haya 3 biji ntar. Ini abang anteraja juga kenapa stuck dibantul
"@anteraja_id sudah mau 24 jam nih min ga gerak gerak paket dengan no.resi 10003224553662. Hari senin, selasa, rabu anter aja libur ya min? Tolong bantuannya min https://t.co/1nxfya4dS7"
"@anteraja_id Emang annteraja paling keren,  bagus,  dan luar biasa"
"RT @anteraja_id: Percakapan di tengah-tengah makan malem keluarga:

🧔🏻‍♂️: Dek..Bapak mau kirim paket, tapi besok lagi ada meeting seharian…"
"@txtdarionlshop Bisa ambil 100 lebih ini yg j&amp;t, kalo kurir anteraja yg biasa ambil paketku target 1 hari biasanya minimal 80 paket. Kalo dari tokoku aja biasanya anteraja ambil 50 paket perhari dan dia juga ada toko besar yg udah pick up langganan. Kalo kurir pick up menerutku"
@anteraja_id asli sih emang kurir anteraja tuh satsetsatset banget kalo nganterin alias cepet. tau2 paket dah nyampe aja dirumah 👍🏻
@anteraja_id Nganter paket aku cepet bangettt kurirnya ramah jugaa
"@anteraja_id Ehemmm, punya usaha lalu suka kirim ke antar dan luar kota, di-anteraja-in aja,  gratis pickup, pengiriman cepat ❤️"
@baseumum Anteraja the best kalo masih 1 provinsi ataupun 1 pulau
"RT @ezash: Dari kurir AnterAja kita belajar, kalo banyaknya kasus penipuan lowongan pekerjaan di ruko2 gajelas itu ternyata ada backinganny…"
"@anteraja_id iya, pake anter aja, paket jadi aman."
"RT @anteraja_id: Percakapan di tengah-tengah makan malem keluarga:

🧔🏻‍♂️: Dek..Bapak mau kirim paket, tapi besok lagi ada meeting seharian…"
@anteraja_id Emang pake Anteraja tuh udah paling keren deh 😍🥰
"@anteraja_id mantap sih keren, anteraja kurirnya ramah 😁"
@anteraja_id paket saya dengan nomor resi 10003219591972 dari hari senin kemarin statusnya masih diproses di hub surabaya. apakah prosesnya memang lama atau sedan transit ke kota tujuan? mohon di-update. terima kasih
@txtdrikurir @DivHumas_Polri @Puspen_TNI @anteraja_id Aku ga ngerti ini apaa
"@anteraja_id Klo seandainya dapat duit segepok akan saya belanjain Peralatan memasak dan Sembako , dan dikirimnya pake jasa @anteraja_id karna pelayanannya Cepat dan memuaskan #Kasmaran 

Colek @xtrada_2004 , @fina_chindev , @W4rkikoo_2 https://t.co/3FPFCTAxt7"
"RT @anteraja_id: Ikuti aturannya:
1. Follow Twitter Anteraja
2. Nah, segepok uang kaget ini mau kamu belanjain apa? Jawab jujur di reply!
3…"
"@anteraja_id Anteraja emg cepett, tokbuk langganan aku jg pake Anteraja teruss"
@anteraja_id Pake anteraja emang cepett. Sering bgt pesen buku dan tokbuknya emg pakai anteraja :D
"@anteraja_id Halo min nomer resi saya 10003220709658 ga gerak2 di pekalongan dari hari sore kemaren, kalo bisa sebelum jumat harus udah sampe"
anteraja tolong ko paket sy ga gerak gerak
@menyilaukanku mjb kak aku jg gini tau biasanya make jnt baru kali ini make anteraja
"dear anteraja, paket gw ko ga gerak..."
"Kebiasaan pake jnt, kena anteraja w kaget"
@anteraja_id gila si anteraja ekspedisi paling ga manusiawi tmn gw krja jdi dw ga digaji sama sekali parah tenaga org kga di hargai gausa pake ekspedisi ini kurirnya bnyak yg bejad paket pada di buka trs dimalingin ini kata tmn gw yg krja dw anteraja
"RT @ezash: Dari kurir AnterAja kita belajar, kalo banyaknya kasus penipuan lowongan pekerjaan di ruko2 gajelas itu ternyata ada backinganny…"
@anteraja_id Min kiriman 10003230702669 dari pagi udah sama kurir kok jam segini belum sampe ya?
"@anteraja_id @anteraja_id di rumah aja,paket di pick up dan murah lagi."
@anteraja_id semangat buat para satria !!
@anteraja_id @chafidzwahyu Gausah antar kak itu bom
"@dqpermana_ Baik kak terimakasih kembali ya kak , di tungu proses pengiriman sedang berlangsung kami upayakan secepat nya paket kakak di terima.
terimakasih ^ARD"
@anteraja_id Oke saya tunggu semoga cepat sampai ya min
Harus ekstra sabar kalo pake anteraja.
"@dqpermana_ Baik kak dengan saya Ar estimasi 10003215657283
resi 3 hari di pickup 2021-12-27  dan estimasi terkahir jika mana paket belum di terima di tangal 2021-12-30  hinga sampai jam 20.00 kakak dapat di informasikan kembali terimakasih ^ARD"
"@anteraja_id selamat malam admin, saya mau nanya paket dengan no resi 10003215657283, alamat saya di bogor malah dikirim sampe hub bandung"
"@nugrahacahyadi Baik kak dengan saya Ar estimasi 10003220008937
resi 3 hari di pickup 2021-12-26  dan estimasi terkahir jika mana paket belum di terima di tangal 2021-12-29  hinga sampai jam 20.00 kakak dapat di informasikan kembali terimakasih ^ARD"
@anteraja_id pesanan saya dg nomor resi 10003220008937 kenapa belum sampai juga ya. 2x dalam 2 hari statusnya akan diantar lalu berubah jd ditunda. Ada masalaah apa ya??
"@anteraja_id bapa tinggal nunggu, anak tetep nyantai....cepet lobb anteraja tuhh nyampenyaaa suer"
@lail_91 @aawwmlubngt @wasnt_yours @alisyafii7_ @txtdrikurir @DivHumas_Polri @Puspen_TNI @anteraja_id Udah biasa mas starsyndrom mungkin mbak nya xixi
"@anteraja_id iyalahh....udah gapake ribet, cepet pula. tinggal duduk manis aja gak sieeeeee"
"RT @anteraja_id: Selamat hari Senin buat Hepizen yang lagi males-malesan karena bentar lagi libur.

Reply tweet ini dengan 1 kata buat Satr…"
@anteraja_id Emang sih antaraja cepet banget klo nganter &gt; &lt;
@anteraja_id Cepat mantapp pokoknya
@anteraja_id Anter aja memang paling cepat pokok nya mantul bangett dah
"RT @anteraja_id: Percakapan di tengah-tengah makan malem keluarga:

🧔🏻‍♂️: Dek..Bapak mau kirim paket, tapi besok lagi ada meeting seharian…"
@anteraja_id Semangat buat satria anteraja...anteraja keren banget
@anteraja_id emang dehh ga perlu ribet langsung dipickup di rumah terus tinggal nunggu barang nyampe. cepet lagi 😬
"@AyaArchie *Baik Kak, Terima kasih Atas konfirmasi dan  telah mempercayakan jasa pengiriman kami dan  menggunakan Anteraja. Kami selalu meningkatkan pelayanan menjadi lebih baik lagi. Sukses selalu ya Kak. ^ARD"
"RT @anteraja_id: Selamat hari Senin buat Hepizen yang lagi males-malesan karena bentar lagi libur.

Reply tweet ini dengan 1 kata buat Satr…"
@anteraja_id Mantap pengirimian nya cepat banget mantapp pokoknya
@anteraja_id Anteraja pengiriman barangnya cepat dan ramah👍
"@anteraja_id Terima kasih min, paketnya udah sampai 😍"
Anteraja lama betul ya
@anteraja_id Anteraja keren bangettt pengiriman nya cepat dan tepat
"@intuisikuuu baik kak, ohon kesediaannya menunggu terlebih dahulu. Terima kasih ^Nazila"
@anteraja_id Baik. Mohon di percepat ya min.... saya sudah hubungin kurirnya tapi blm ada balasan
"@intuisikuuu Hai Kak ,  
Mohon maaf atas kendala yang kak alami, Paket dengan AWB 10003231253788 kami akan bantu sampaikan kepada Team Resolusi untuk dimaksimalkan proses pickupnya. Mohon kesediaannya menunggu terlebih dahulu. Terima kasih. ^Nazila"
"@S_Robinsar Hai Kak , Mohon maaf atas kendala yang terjadi, terkait kendala Kakak akan kami bantu follow-up kepada tim resolusi agar dapat di maksimalkan proses pengirimannya, mohon ketersediaannya untuk menunggu estimasi terlebih dahulu ya Kak. Terima kasih ^Nazila"
"@anteraja_id hallo min, paket dengan no resi 10003231253788 sampai sekarang belum di pick up oleh kurir .... gmn ya? Customer saya sudah menunggu"
"[PSA]
Sekedar reminder untuk para seller yang barangnya dapat dikategorikan sebagai elektronik jika mengaktifkan Anteraja di Shopee

ps:
Bikin S&amp;K yang jelas, jangan bikin jebakan betmen!

More:
https://t.co/r8Ln8s7jzE

cc: @ShopeeID , @ShopeeCare 
cc: @anteraja_id https://t.co/gp8m2agcft"
"@JJ00297 mas kurir anteraja lama anjr, biasanya"
@chafidzwahyu @anteraja_id Barang murah yo sabar
